distance_miles,latitude,longitude,elevation_m
432.0,53.07604776730714,9.996805786329308,75.69159800514966
433.0,53.06809216989283,9.98031501779549,84.41466739030528
433.99999999999994,53.059573457462584,9.96106225734175,92.15138331010867
435.0,53.047248189794885,9.95607488795619,106.03399146887234
436.0,53.041483847687815,9.940146754403067,93.8562443873145
437.0,53.04727038431793,9.92618919739102,100.74335385117755
438.0,53.0402993828781,9.909362651894936,107.18778453364673
439.0,53.031250759937215,9.893244640354185,74.1267569117388
440.0,53.03377846381498,9.87372382458694,81.70964542345213
441.0,53.02340196555541,9.872454165398318,76.02719516095986
442.0,53.01743482911957,9.859276469588403,72.40075901718131
443.0,53.00625168023235,9.85807704306177,62.51795740758352
444.0,52.99731022838029,9.844800349701213,65.23865094448298
